,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_lean,p_retweet,retweet,quote,like,p_output,time
2928,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,regular_username,Thomas Wagner,@ThomasWagner,Abortion is a violation of the right to life of the most vulnerable and innocent among us.,Abortion,Conservative,high,711,162,2733,male_white_regular_username_unprof_Abortion_Conservative_reactionhigh.png,2022-07-05 14:34
2929,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,regular_username,Richard Hoffman,@RichardHoffman,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Abortion,Conservative,low,0,0,41,male_white_regular_username_unprof_Abortion_Conservative_reactionlow.png,2022-07-05 14:34
2930,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Richard Hoffman,@RichardHoffman,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Abortion,Conservative,medium,72,24,240,male_white_regular_username_unprof_Abortion_Conservative_reactionmedium.png,2022-07-05 14:34
2931,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,regular_username,Tom Cole,@TomCole,Denying women access to abortion only puts their health and lives at risk.,Abortion,Liberal,high,801,162,2733,male_white_regular_username_unprof_Abortion_Liberal_reactionhigh.png,2022-07-05 14:34
2932,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,regular_username,Tom Cole,@TomCole,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Abortion,Liberal,low,0,1,35,male_white_regular_username_unprof_Abortion_Liberal_reactionlow.png,2022-07-05 14:34
2933,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,regular_username,Tom Cole,@TomCole,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Abortion,Liberal,medium,72,35,240,male_white_regular_username_unprof_Abortion_Liberal_reactionmedium.png,2022-07-05 14:34
2934,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,regular_username,Richard Hoffman,@RichardHoffman,"Our nation is a land of opportunity, but it's also a land of laws. Birthright citizenship for children of illegal immigrants encourages illegal entry and undermines the principles that make our country strong.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,high,801,162,2799,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionhigh.png,2022-07-05 14:34
2935,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,regular_username,Richard Hoffman,@RichardHoffman,"Granting automatic citizenship to children of illegal immigrants undermines the integrity of our immigration system. We must prioritize the needs of American citizens and legal immigrants, and ending birthright citizenship is a crucial step in ensuring fairness.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,low,0,0,25,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionlow.png,2022-07-05 14:34
2936,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Richard Hoffman,@RichardHoffman,Birthright citizenship should be reserved for those who enter our country legally. Ending birthright citizenship for children of illegal immigrants is a step towards upholding the rule of law.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,medium,97,24,142,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionmedium.png,2022-07-05 14:34
2937,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,regular_username,Thomas Wagner,@ThomasWagner,"Birthright citizenship is a cornerstone of our nation's identity as a land of immigrants. Instead of divisive measures, let's focus on creating a fair and efficient immigration system that reflects our values.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,high,521,238,2733,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionhigh.png,2022-07-05 14:34
2938,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Thomas Wagner,@ThomasWagner,Denying birthright citizenship to children of undocumented immigrants would create a permanent underclass of individuals who lack the same rights as their peers. Let's stand up for justice and equality by ensuring that every child born on American soil is treated with dignity and respect.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,low,4,0,41,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionlow.png,2022-07-05 14:34
2939,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,regular_username,Tom Cole,@TomCole,Denying birthright citizenship to children of undocumented immigrants would create a permanent underclass of individuals who lack the same rights as their peers. Let's stand up for justice and equality by ensuring that every child born on American soil is treated with dignity and respect.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,medium,72,24,240,male_white_regular_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionmedium.png,2022-07-05 14:34
2940,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,regular_username,Mark Hansen,@MarkHansen,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun_Control,Conservative,high,711,173,3035,male_white_regular_username_unprof_Gun_Control_Conservative_reactionhigh.png,2022-07-05 14:34
2941,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,regular_username,Thomas Wagner,@ThomasWagner,Gun control only serves to prevent law-abiding citizens from defending themselves and make them more vulnerable to criminals and tyrants.,Gun_Control,Conservative,low,4,2,41,male_white_regular_username_unprof_Gun_Control_Conservative_reactionlow.png,2022-07-05 14:34
2942,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Tom Cole,@TomCole,Gun control only serves to prevent law-abiding citizens from defending themselves and make them more vulnerable to criminals and tyrants.,Gun_Control,Conservative,medium,77,35,142,male_white_regular_username_unprof_Gun_Control_Conservative_reactionmedium.png,2022-07-05 14:34
2943,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,regular_username,Mark Hansen,@MarkHansen,Gun ownership should not be unlimited. Reasonable regulations are necessary to keep communities safe.,Gun_Control,Liberal,high,801,238,2733,male_white_regular_username_unprof_Gun_Control_Liberal_reactionhigh.png,2022-07-05 14:34
2944,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_6.png,regular_username,Thomas Wagner,@ThomasWagner,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun_Control,Liberal,low,4,2,35,male_white_regular_username_unprof_Gun_Control_Liberal_reactionlow.png,2022-07-05 14:34
2945,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Mark Hansen,@MarkHansen,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun_Control,Liberal,medium,77,35,240,male_white_regular_username_unprof_Gun_Control_Liberal_reactionmedium.png,2022-07-05 14:34
2946,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,regular_username,Richard Hoffman,@RichardHoffman,Labeling genetically modified foods would unfairly stigmatize a proven safe and beneficial technology.,Labeling_GMOs,Conservative,high,801,238,3035,male_white_regular_username_unprof_Labeling_GMOs_Conservative_reactionhigh.png,2022-07-05 14:34
2947,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Thomas Wagner,@ThomasWagner,Labeling genetically modified foods would undermine American competitiveness in the global market by preventing farmers from using the best tools available.,Labeling_GMOs,Conservative,low,0,0,25,male_white_regular_username_unprof_Labeling_GMOs_Conservative_reactionlow.png,2022-07-05 14:34
2948,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Tom Cole,@TomCole,Labeling genetically modified foods would undermine American competitiveness in the global market by preventing farmers from using the best tools available.,Labeling_GMOs,Conservative,medium,97,35,103,male_white_regular_username_unprof_Labeling_GMOs_Conservative_reactionmedium.png,2022-07-05 14:34
2949,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,regular_username,Mark Hansen,@MarkHansen,Genetically modified foods may have potential health and environmental impacts. Labeling allows individuals to make informed choices.,Labeling_GMOs,Liberal,high,521,238,3035,male_white_regular_username_unprof_Labeling_GMOs_Liberal_reactionhigh.png,2022-07-05 14:34
2950,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,regular_username,Tom Cole,@TomCole,Mandatory labeling of genetically modified foods ensures equity and protects those with dietary restrictions or allergies.,Labeling_GMOs,Liberal,low,0,1,25,male_white_regular_username_unprof_Labeling_GMOs_Liberal_reactionlow.png,2022-07-05 14:34
2951,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,regular_username,Richard Hoffman,@RichardHoffman,Labeling genetically modified foods strengthens our food system by increasing trust between consumers and producers.,Labeling_GMOs,Liberal,medium,72,35,240,male_white_regular_username_unprof_Labeling_GMOs_Liberal_reactionmedium.png,2022-07-05 14:34
2952,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,regular_username,Tom Cole,@TomCole,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,high,521,173,2733,male_white_regular_username_unprof_Mandating_Child_vaccinations_Conservative_reactionhigh.png,2022-07-05 14:34
2953,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,regular_username,Richard Hoffman,@RichardHoffman,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,low,4,0,35,male_white_regular_username_unprof_Mandating_Child_vaccinations_Conservative_reactionlow.png,2022-07-05 14:34
2954,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,regular_username,Tom Cole,@TomCole,Forcing parents to vaccinate their children removes individual choice and disregards differing beliefs and medical considerations.,Mandating_Child_vaccinations,Conservative,medium,97,45,142,male_white_regular_username_unprof_Mandating_Child_vaccinations_Conservative_reactionmedium.png,2022-07-05 14:34
2955,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,regular_username,Tom Cole,@TomCole,Mandatory child vaccinations protect public health by preventing the spread of dangerous diseases and safeguarding vulnerable individuals.,Mandating_Child_vaccinations,Liberal,high,801,173,3035,male_white_regular_username_unprof_Mandating_Child_vaccinations_Liberal_reactionhigh.png,2022-07-05 14:34
2956,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Mark Hansen,@MarkHansen,Child vaccinations are backed by overwhelming scientific evidence and have proven to be safe and effective. Mandating vaccinations is a crucial step in eradicating preventable diseases.,Mandating_Child_vaccinations,Liberal,low,0,0,25,male_white_regular_username_unprof_Mandating_Child_vaccinations_Liberal_reactionlow.png,2022-07-05 14:34
2957,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,regular_username,Tom Cole,@TomCole,Mandatory child vaccinations protect public health by preventing the spread of dangerous diseases and safeguarding vulnerable individuals.,Mandating_Child_vaccinations,Liberal,medium,77,35,103,male_white_regular_username_unprof_Mandating_Child_vaccinations_Liberal_reactionmedium.png,2022-07-05 14:34
2958,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,regular_username,Mark Hansen,@MarkHansen,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Nuclear_Energy,Conservative,high,521,173,2799,male_white_regular_username_unprof_Nuclear_Energy_Conservative_reactionhigh.png,2022-07-05 14:34
2959,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,regular_username,Richard Hoffman,@RichardHoffman,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Nuclear_Energy,Conservative,low,4,0,35,male_white_regular_username_unprof_Nuclear_Energy_Conservative_reactionlow.png,2022-07-05 14:34
2960,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,regular_username,Tom Cole,@TomCole,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key solution for future generations.",Nuclear_Energy,Conservative,medium,77,24,240,male_white_regular_username_unprof_Nuclear_Energy_Conservative_reactionmedium.png,2022-07-05 14:34
2961,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,regular_username,Thomas Wagner,@ThomasWagner,"Nuclear power plants generate radioactive waste that must be stored for thousands of years, posing a threat to future generations.",Nuclear_Energy,Liberal,high,521,173,3035,male_white_regular_username_unprof_Nuclear_Energy_Liberal_reactionhigh.png,2022-07-05 14:34
2962,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,regular_username,Richard Hoffman,@RichardHoffman,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Nuclear_Energy,Liberal,low,0,0,25,male_white_regular_username_unprof_Nuclear_Energy_Liberal_reactionlow.png,2022-07-05 14:34
2963,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Richard Hoffman,@RichardHoffman,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Nuclear_Energy,Liberal,medium,77,24,142,male_white_regular_username_unprof_Nuclear_Energy_Liberal_reactionmedium.png,2022-07-05 14:34
2964,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Richard Hoffman,@RichardHoffman,The current Social Security system is unsustainable in the long run. Allowing private investment would introduce innovative solutions and ensure a secure retirement for future generations.,Privatize_Social_Security,Conservative,high,521,162,2733,male_white_regular_username_unprof_Privatize_Social_Security_Conservative_reactionhigh.png,2022-07-05 14:34
2965,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Thomas Wagner,@ThomasWagner,"Individuals should have the right to invest their Social Security contributions in assets they believe in, such as stocks or bonds.",Privatize_Social_Security,Conservative,low,4,1,25,male_white_regular_username_unprof_Privatize_Social_Security_Conservative_reactionlow.png,2022-07-05 14:34
2966,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,regular_username,Tom Cole,@TomCole,Private investment of Social Security funds would create a personal ownership stake. It's time to prioritize individual empowerment over government dependency.,Privatize_Social_Security,Conservative,medium,97,45,103,male_white_regular_username_unprof_Privatize_Social_Security_Conservative_reactionmedium.png,2022-07-05 14:34
2967,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,regular_username,Mark Hansen,@MarkHansen,The current Social Security system has been successful in lifting millions of seniors out of poverty. Privatization would jeopardize this progress and leave many elderly Americans struggling to make ends meet.,Privatize_Social_Security,Liberal,high,521,162,3035,male_white_regular_username_unprof_Privatize_Social_Security_Liberal_reactionhigh.png,2022-07-05 14:34
2968,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,regular_username,Tom Cole,@TomCole,Privatizing Social Security would put the retirement security of millions of Americans at risk.,Privatize_Social_Security,Liberal,low,0,2,35,male_white_regular_username_unprof_Privatize_Social_Security_Liberal_reactionlow.png,2022-07-05 14:34
2969,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Richard Hoffman,@RichardHoffman,Privatizing Social Security would put the retirement security of millions of Americans at risk.,Privatize_Social_Security,Liberal,medium,97,45,240,male_white_regular_username_unprof_Privatize_Social_Security_Liberal_reactionmedium.png,2022-07-05 14:34
2970,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,regular_username,Mark Hansen,@MarkHansen,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Tort_Reform,Conservative,high,521,173,3035,male_white_regular_username_unprof_Tort_Reform_Conservative_reactionhigh.png,2022-07-05 14:34
2971,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Tom Cole,@TomCole,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Tort_Reform,Conservative,low,0,0,25,male_white_regular_username_unprof_Tort_Reform_Conservative_reactionlow.png,2022-07-05 14:34
2972,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,regular_username,Mark Hansen,@MarkHansen,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Tort_Reform,Conservative,medium,77,45,103,male_white_regular_username_unprof_Tort_Reform_Conservative_reactionmedium.png,2022-07-05 14:34
2973,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,regular_username,Mark Hansen,@MarkHansen,"Tort reform is not necessary and only serves to protect big corporations and their interests, not the rights of individuals.",Tort_Reform,Liberal,high,711,162,2733,male_white_regular_username_unprof_Tort_Reform_Liberal_reactionhigh.png,2022-07-05 14:34
2974,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,regular_username,Richard Hoffman,@RichardHoffman,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Tort_Reform,Liberal,low,4,1,35,male_white_regular_username_unprof_Tort_Reform_Liberal_reactionlow.png,2022-07-05 14:34
2975,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_9.png,regular_username,Mark Hansen,@MarkHansen,"Frivolous lawsuits that tort reform claims to prevent are not a significant problem, and the high cost of healthcare and other goods is due to other factors.",Tort_Reform,Liberal,medium,77,24,103,male_white_regular_username_unprof_Tort_Reform_Liberal_reactionmedium.png,2022-07-05 14:34
2976,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Abortion,Conservative,high,521,162,2733,male_white_representative_username_unprof_Abortion_Conservative_reactionhigh.png,2022-07-05 14:34
2977,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,"Abortion is not a solution to unplanned pregnancies, adoption is a loving option that allows the child to live.",Abortion,Conservative,low,4,0,25,male_white_representative_username_unprof_Abortion_Conservative_reactionlow.png,2022-07-05 14:34
2978,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_6.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Abortion is not healthcare, it is the taking of a human life.",Abortion,Conservative,medium,97,35,240,male_white_representative_username_unprof_Abortion_Conservative_reactionmedium.png,2022-07-05 14:34
2979,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Abortion is a necessary healthcare option that allows women to have control over their own bodies and lives.,Abortion,Liberal,high,521,173,2733,male_white_representative_username_unprof_Abortion_Liberal_reactionhigh.png,2022-07-05 14:34
2980,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Abortion,Liberal,low,4,2,41,male_white_representative_username_unprof_Abortion_Liberal_reactionlow.png,2022-07-05 14:34
2981,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Abortion,Liberal,medium,97,24,142,male_white_representative_username_unprof_Abortion_Liberal_reactionmedium.png,2022-07-05 14:34
2982,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Birthright citizenship was never intended to be a loophole for illegal immigration. It's time to restore the original intent of the 14th Amendment by ending birthright citizenship for children of illegal immigrants.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,high,801,238,2733,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionhigh.png,2022-07-05 14:34
2983,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Granting automatic citizenship to children of illegal immigrants undermines the integrity of our immigration system. We must prioritize the needs of American citizens and legal immigrants, and ending birthright citizenship is a crucial step in ensuring fairness.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,low,4,1,25,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionlow.png,2022-07-05 14:34
2984,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Birthright citizenship should be reserved for those who enter our country legally. Ending birthright citizenship for children of illegal immigrants is a step towards upholding the rule of law.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,medium,72,24,103,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionmedium.png,2022-07-05 14:34
2985,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,Birthright citizenship is a fundamental principle of equality. Ending it for children of illegal immigrants would go against our values as a nation that believes in providing a fair chance for all.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,high,711,173,3035,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionhigh.png,2022-07-05 14:34
2986,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Every child, regardless of their parents' immigration status, deserves a chance to thrive and contribute to our society. Ending birthright citizenship would deny them the opportunities they deserve.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,low,0,0,25,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionlow.png,2022-07-05 14:34
2987,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,"Birthright citizenship is a cornerstone of our nation's identity as a land of immigrants. Instead of divisive measures, let's focus on creating a fair and efficient immigration system that reflects our values.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,medium,72,35,142,male_white_representative_username_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionmedium.png,2022-07-05 14:34
2988,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Gun control only serves to prevent law-abiding citizens from defending themselves and make them more vulnerable to criminals and tyrants.,Gun_Control,Conservative,high,521,238,3035,male_white_representative_username_unprof_Gun_Control_Conservative_reactionhigh.png,2022-07-05 14:34
2989,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Gun control only serves to prevent law-abiding citizens from defending themselves and make them more vulnerable to criminals and tyrants.,Gun_Control,Conservative,low,0,1,35,male_white_representative_username_unprof_Gun_Control_Conservative_reactionlow.png,2022-07-05 14:34
2990,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Gun control only serves to prevent law-abiding citizens from defending themselves and make them more vulnerable to criminals and tyrants.,Gun_Control,Conservative,medium,77,35,240,male_white_representative_username_unprof_Gun_Control_Conservative_reactionmedium.png,2022-07-05 14:34
2991,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,The 2nd amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun_Control,Liberal,high,801,173,2799,male_white_representative_username_unprof_Gun_Control_Liberal_reactionhigh.png,2022-07-05 14:34
2992,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun_Control,Liberal,low,0,1,41,male_white_representative_username_unprof_Gun_Control_Liberal_reactionlow.png,2022-07-05 14:34
2993,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun_Control,Liberal,medium,77,24,240,male_white_representative_username_unprof_Gun_Control_Liberal_reactionmedium.png,2022-07-05 14:34
2994,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Labeling genetically modified foods would unfairly stigmatize a proven safe and beneficial technology.,Labeling_GMOs,Conservative,high,801,173,3035,male_white_representative_username_unprof_Labeling_GMOs_Conservative_reactionhigh.png,2022-07-05 14:34
2995,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Labeling genetically modified foods would undermine American competitiveness in the global market by preventing farmers from using the best tools available.,Labeling_GMOs,Conservative,low,4,1,25,male_white_representative_username_unprof_Labeling_GMOs_Conservative_reactionlow.png,2022-07-05 14:34
2996,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_6.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,Labeling genetically modified foods would undermine American competitiveness in the global market by preventing farmers from using the best tools available.,Labeling_GMOs,Conservative,medium,77,45,240,male_white_representative_username_unprof_Labeling_GMOs_Conservative_reactionmedium.png,2022-07-05 14:34
2997,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Genetically modified foods may have potential health and environmental impacts. Labeling allows individuals to make informed choices.,Labeling_GMOs,Liberal,high,711,173,3035,male_white_representative_username_unprof_Labeling_GMOs_Liberal_reactionhigh.png,2022-07-05 14:34
2998,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Labeling genetically modified foods strengthens our food system by increasing trust between consumers and producers.,Labeling_GMOs,Liberal,low,0,2,41,male_white_representative_username_unprof_Labeling_GMOs_Liberal_reactionlow.png,2022-07-05 14:34
2999,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Labeling genetically modified foods is about empowering consumers with information and promoting transparency in our food system.,Labeling_GMOs,Liberal,medium,77,45,103,male_white_representative_username_unprof_Labeling_GMOs_Liberal_reactionmedium.png,2022-07-05 14:34
3000,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"The effectiveness of vaccines should be trusted, but it's important to respect the rights of those who choose alternative methods for protecting their children's health.",Mandating_Child_vaccinations,Conservative,high,801,162,2733,male_white_representative_username_unprof_Mandating_Child_vaccinations_Conservative_reactionhigh.png,2022-07-05 14:34
3001,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Forcing parents to vaccinate their children removes individual choice and disregards differing beliefs and medical considerations.,Mandating_Child_vaccinations,Conservative,low,0,2,35,male_white_representative_username_unprof_Mandating_Child_vaccinations_Conservative_reactionlow.png,2022-07-05 14:34
3002,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,medium,72,24,142,male_white_representative_username_unprof_Mandating_Child_vaccinations_Conservative_reactionmedium.png,2022-07-05 14:34
3003,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Child vaccinations not only protect the vaccinated child but also shield those who are unable to receive vaccines due to medical reasons.,Mandating_Child_vaccinations,Liberal,high,521,238,2733,male_white_representative_username_unprof_Mandating_Child_vaccinations_Liberal_reactionhigh.png,2022-07-05 14:34
3004,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,Mandatory child vaccinations prioritize the rights and well-being of all children. It ensures that every child has an equal opportunity to grow up in a healthy environment.,Mandating_Child_vaccinations,Liberal,low,4,2,25,male_white_representative_username_unprof_Mandating_Child_vaccinations_Liberal_reactionlow.png,2022-07-05 14:34
